ip_address,timestamp,method,path,status_code,bytes_sent,referrer,user_agent
179.43.163.250,10/Dec/2024:09:53:26 +0700,"\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xF5^\xAB\xCD\x81P\x9C}\xF5)Y\xE6i*\x11jEz\xEE\xB7O\x1DT\xDA\xA5F\x8E\x83,\xD8\xEF*","\x22\xF37\xAEe\xA2\xAD\x04B\x9B@\x02\xC5V\xD62&d\xAC\x81\x0BTV\xF33\xD7\xB54\x07\xD1\x9F\xD1\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",400,157,-,-
179.43.163.250,10/Dec/2024:09:53:27 +0700,GET,/,400,157,-,-
179.43.163.250,10/Dec/2024:09:53:27 +0700,GET,/,200,615,-,l9tcpid/v1.1.0
179.43.163.250,10/Dec/2024:09:53:27 +0700,GET,/media../.git/config,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:28 +0700,GET,/dev/.git/config,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:28 +0700,GET,/.env.aws,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:29 +0700,GET,/.env.stage,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:29 +0700,GET,/build/.env,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:30 +0700,GET,/.env.tmp,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:30 +0700,GET,/.gitlab-ci.yml,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:32 +0700,GET,/admin/.git/config,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:33 +0700,GET,/.env.uat,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:33 +0700,GET,/backup/.git/config,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:34 +0700,GET,/.env.production.local,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:34 +0700,GET,/.env.testing,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:35 +0700,GET,/data/.git/config,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:35 +0700,GET,/cms/.git/config,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:36 +0700,GET,/docker-compose.prod.yml,404,125,-,l9explore/1.2.2
179.43.163.250,10/Dec/2024:09:53:36 +0700,GET,/.env.bak,404,125,-,l9explore/1.2.2
179.43.169.162,10/Dec/2024:09:57:00 +0700,GET,/,200,615,-,Hello World/1.0
52.249.36.247,10/Dec/2024:10:01:10 +0700,MGLNDD_103.186.213.10_8081,,400,157,-,-
205.210.31.90,10/Dec/2024:10:04:17 +0700,GET,/,200,409,-,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
92.255.57.58,10/Dec/2024:10:05:55 +0700,GET,/jars,400,657,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
179.43.133.122,10/Dec/2024:10:15:51 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
172.212.61.216,10/Dec/2024:10:16:32 +0700,GET,/,200,409,-,Mozilla/5.0 zgrab/0.x
95.214.53.205,10/Dec/2024:10:25:41 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
46.19.138.234,10/Dec/2024:10:44:13 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
95.214.55.43,10/Dec/2024:10:58:13 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
154.216.17.84,10/Dec/2024:11:11:56 +0700,CONNECT,45.61.136.175:7227,400,157,-,-
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/,200,1661,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/jquery-ui/themes/base/jquery-ui.min.css,200,30751,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/codemirror/lib/codemirror.css,200,8308,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/vui-bootstrap/css/vui-bootstrap.min.css,200,631055,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/codemirror/theme/midnight.css,200,2138,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/nvd3/build/nv.d3.min.css,200,8419,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/eonasdan-bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.min.css,200,7785,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/styles/vendor.css,200,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/styles/main.css,200,443574,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/jxon/jxon.min.js,200,5360,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/i18n-js/app/assets/javascripts/i18n.js,200,32365,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/es6-shim/es6-shim.min.js,200,56557,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:06 +0700,GET,/ui/bower_components/requirejs/require.js,200,86483,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:07 +0700,GET,/ui/bower_components/vui-bootstrap/css/images/kendoui.woff?v=1.1,200,67940,https://p.laros.net.id:8083/ui/bower_components/vui-bootstrap/css/vui-bootstrap.min.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/scripts/main.js,200,8052258,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/event.txt,200,141,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/task.txt,200,1649,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/vui.txt,200,3104,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/messages.txt,200,19168,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/host.txt,200,79198,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/resourcepool.txt,200,30,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/storage.txt,200,43228,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/network.txt,200,49300,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/i18n/en_US/vm.txt,200,111411,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/context-menu.html,200,1363,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/vms/list.html,200,236,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/vms/banner.html,200,1473,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/recent-tasks.html,200,75,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/landing.html,200,3288,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/menu.html,200,1827,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:09 +0700,GET,/ui/views/host/summary.html,200,2013,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/views/login.html,200,1913,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/welcome.txt,404,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/images/book.svg,200,397,https://p.laros.net.id:8083/ui/styles/main.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/styles/fonts/Metropolis-Regular.woff2,200,16708,https://p.laros.net.id:8083/ui/styles/main.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/styles/fonts/Metropolis-SemiBold.woff2,200,17052,https://p.laros.net.id:8083/ui/styles/main.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/welcome.txt,404,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/welcome.txt,404,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:10 +0700,GET,/ui/welcome.txt,404,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:11 +0700,GET,/ui/welcome.txt,404,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:11 +0700,GET,/ui/welcome.txt,404,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:17 +0700,GET,/ui/images/wait-spinner.svg,200,302,https://p.laros.net.id:8083/ui/styles/main.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:17 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:17 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:20 +0700,POST,/sdk/,500,585,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:20 +0700,GET,/ui/images/notification/error.svg,200,247,https://p.laros.net.id:8083/ui/styles/main.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:38 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:38 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:13:42 +0700,POST,/sdk/,500,585,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:10 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:10 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:14 +0700,POST,/sdk/,500,585,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
112.203.136.185,10/Dec/2024:11:14:15 +0700,GET,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,404,125,-,python-requests/2.28.1
103.164.60.19,10/Dec/2024:11:14:21 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:21 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:24 +0700,POST,/sdk/,500,585,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:34 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:34 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:14:37 +0700,POST,/sdk/,500,585,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:15:15 +0700,POST,/sdk/,200,2831,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:15:15 +0700,POST,/sdk/,200,494,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:15:20 +0700,POST,/sdk/,500,585,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
179.43.169.162,10/Dec/2024:11:19:08 +0700,GET,/,200,615,-,Hello World/1.0
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/,200,216,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui,303,0,https://p.laros.net.id:8083/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/favicon.ico,404,0,https://p.laros.net.id:8083/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/,200,1661,https://p.laros.net.id:8083/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/codemirror/lib/codemirror.css,200,8308,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/codemirror/theme/midnight.css,200,2138,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/nvd3/build/nv.d3.min.css,200,8419,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/jquery-ui/themes/base/jquery-ui.min.css,200,30751,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/eonasdan-bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.min.css,200,7785,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/styles/vendor.css,200,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/jxon/jxon.min.js,200,5360,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/vui-bootstrap/css/vui-bootstrap.min.css,200,631055,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/i18n-js/app/assets/javascripts/i18n.js,200,32365,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/es6-shim/es6-shim.min.js,200,56557,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/requirejs/require.js,200,86483,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/styles/main.css,200,443574,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:20 +0700,GET,/ui/bower_components/vui-bootstrap/css/images/kendoui.woff?v=1.1,200,67940,https://p.laros.net.id:8083/ui/bower_components/vui-bootstrap/css/vui-bootstrap.min.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:22 +0700,GET,/ui/scripts/main.js,200,8052258,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:22 +0700,GET,/ui/i18n/en_US/event.txt,200,141,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:22 +0700,GET,/ui/i18n/en_US/task.txt,200,1649,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.164.60.19,10/Dec/2024:11:19:22 +0700,GET,/ui/i18n/en_US/vui.txt,200,3104,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
